ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
011302,RED BAY HOSPITAL,AL,RED BAY,https://www.helenkeller.com/,https://healthy.kaiserpermanente.org/northern-california/doctors-locations/standard-charges,https://www.huntsvillehospital.org/images/pricetransparency/472323163_Red-Bay_standardcharges.xls
011304,CHOCTAW GENERAL HOSPITAL,AL,BUTLER,https://www.ochsnerrush.org/,https://www.ochsnerrush.org/patients-visitors/hospital-pricing-transparency/,https://www.ochsnerrush.org/sites/rhs/assets/File/Patients%20and%20Visitors/Pricing%20Transparency/Choctaw-General-Hospital-2021.csv
011305,ST VINCENTS BLOUNT,AL,ONEONTA,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/al/630909073_saint-vincents-blount_standardcharges.xlsx
011306,TANNER MEDICAL CENTER-EAST ALABAMA,AL,WEDOWEE,https://www.tanner.org/,https://www.tanner.org/patients-and-visitors/billing-and-financial-resources/charges-for-care-at-tanner-hospitals,https://www.tanner.org/upload/docs/PDFs/FinancialAssistance/Alabama%20Price%20File%20-%20website%20format.csv
012006,INFIRMARY LTAC HOSPITAL,AL,MOBILE,https://www.infirmaryhealth.org/,https://www.infirmaryhealth.org/patients-visitors/community/cms-price-transparency-patient-estimates/,https://www.infirmaryhealth.org/documents/price%20transparency%20files/Ltac-Charge-Master.xlsx
210011,SAINT AGNES HOSPITAL,MD,BALTIMORE,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/md/520591657_saint-agnes-hospital_standardcharges.xlsx
210012,SINAI HOSPITAL OF BALTIMORE,MD,BALTIMORE,https://www.lifebridgehealth.org/Main/Home.aspx,https://www.lifebridgehealth.org/Main/PriceTransparency.aspx,https://www.lifebridgehealth.org/Uploads/Public/Documents/PriceTransparency/StandardCharges/2021/210012_SinaiHospital_rev10082021.xlsx
210013,"GRACE MEDICAL CENTER, INC",MD,BALTIMORE,https://www.lifebridgehealth.org/Main/Home.aspx,https://www.lifebridgehealth.org/Main/PriceTransparency.aspx,https://www.lifebridgehealth.org/Uploads/Public/Documents/PriceTransparency/StandardCharges/2021/210013_GraceMedical_rev10082021.xlsx
210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,MD,ROSEDALE,https://www.medstarhealth.org/,https://www.medstarhealth.org/price-transparency-disclosures,https://www.medstarhealth.org/-/media/project/mho/medstar/billing-and-insurance/520608007_medstar-franklin-square-medical-center_standard-charges.xlsx
210016,ADVENTIST HEALTHCARE WHITE OAK MEDICAL CENTER,MD,SILVER SPRING,https://www.adventisthealthcare.com/,https://www.adventisthealthcare.com/patients-visitors/billing-financial/price-transparency/,https://www.adventisthealthcare.com/app/files/public/d73a12fc-fecc-4674-9a62-03326b134182/WOMC-Billing-StandardCharges.csv
012007,"NOLAND HOSPITAL MONTGOMERY II, LLC",AL,MONTGOMERY,https://nolandhospitals.com/,https://nolandhospitals.com/price-transparency/,https://nolandhospitals.com/wp-content/uploads/2020/12/473388048_Noland-Hospital-Montgomery_standardcharges.xlsx
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,AL,BIRMINGHAM,https://www.selectspecialtyhospitals.com/,https://www.selectspecialtyhospitals.com/locations-and-tours/AL/Birmingham/Birmingham,https://resources.selectmedical.com/Pricing-Transparency/critical-illness-recovery/25-1813128_Select_Specialty_Hospital-Birmingham_standardcharges.csv
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",AL,BIRMINGHAM,https://nolandhospitals.com/,https://nolandhospitals.com/price-transparency/,https://nolandhospitals.com/wp-content/uploads/2020/12/473385197_Noland-Hospital-Birmingham_standardcharges.xlsx
012010,"NOLAND HOSPITAL DOTHAN II, LLC",AL,DOTHAN,https://nolandhospitals.com/,https://nolandhospitals.com/price-transparency/,https://nolandhospitals.com/wp-content/uploads/2020/12/472491675_Noland-Hospital-Dothan_standardcharges.xlsx
012011,"NOLAND HOSPITAL ANNISTON II, LLC",AL,ANNISTON,https://nolandhospitals.com/,https://nolandhospitals.com/price-transparency/,https://nolandhospitals.com/wp-content/uploads/2020/12/472862505_Noland-Hospital-Anniston_standardcharges.xlsx
012012,"NOLAND HOSPITAL TUSCALOOSA II, LLC",AL,TUSCALOOSA,https://nolandhospitals.com/,https://nolandhospitals.com/price-transparency/,https://nolandhospitals.com/wp-content/uploads/2020/12/472847958_Noland-Hospital-Tuscaloosa_standardcharges.xlsx
012014,NORTH ALABAMA SPECIALTY HOSPITAL,AL,ATHENS,https://amgihm.com/,https://amgihm.com/patient-notices/price-transparency/,https://28g1xh366uy0x9ort41hns72-wpengine.netdna-ssl.com/wp-content/uploads/2021/12/North-Alabama-Price-Transparency-01-2022.xlsx
013025,ENCOMPASS HEALTH LAKESHORE REHABILITATION HOSPITAL,AL,BIRMINGHAM,https://encompasshealth.com/,https://encompasshealth.com/locations/lakeshorerehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/62-1178229_encompass-health-lakeshore-rehabilitation-hospital_standardcharges.csv
013028,ENCOMPASS REHABILITATION HOSPITAL OF MONTGOMERY,AL,MONTGOMERY,https://encompasshealth.com/,https://encompasshealth.com/locations/montgomeryrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/63-1106107_encompass-health-rehabilitation-hospital-of-montgomery_standardcharges.csv
013029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,AL,HUNTSVILLE,https://encompasshealth.com/,https://encompasshealth.com/locations/huntsvillerehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/37-1921725_encompass-health-rehabilitation-hospital-of-north-alabama_standardcharges.csv
013030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,AL,DOTHAN,https://encompasshealth.com/,https://encompasshealth.com/locations/dothanrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/63-1097851_encompass-health-rehabilitation-hospital-of-dothan_standardcharges.csv
013031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,AL,PELHAM,https://encompasshealth.com/,https://encompasshealth.com/locations/shelbycountyrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/27-0275705_encompass-health-rehabilitation-hospital-of-shelby-county_standardcharges.csv
013032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,AL,GADSDEN,https://encompasshealth.com/,https://encompasshealth.com/locations/gadsdenrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/27-4000610_encompass-health-rehabilitation-hospital-of-gadsden_standardcharges.csv
013033,REGIONAL REHABILITATION HOSPITAL,AL,PHENIX CITY,https://encompasshealth.com/,https://encompasshealth.com/locations/regionalrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/63-1280233_regional-rehabilitation-hospital_standardcharges.csv
013300,CHILDREN'S HOSPITAL OF ALABAMA,AL,BIRMINGHAM,https://www.childrensal.org/,https://www.childrensal.org/patients-visitors/patient-billing-information/patient-billing-standard-charges,https://www.childrensal.org/sites/default/files/workfiles/Billing/630307306_ChildrensOfAlabama_StandardCharges.csv
013301,USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL,AL,MOBILE,https://www.usahealthsystem.com/,https://www.usahealthsystem.com/price-index,https://search.hospitalpriceindex.com/hpi2/hospital/USA%20Health%20Children's%20&%20Women's%20Hospital/7969
014000,HILL CREST BEHAVIORAL HEALTH SERVICES,AL,BIRMINGHAM,https://hillcrestbhs.com/,https://hillcrestbhs.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/630862148-hill-crest-standard_charges.csv
014006,MOUNTAIN VIEW HOSPITAL,AL,GADSDEN,http://www.mtnviewhospital.com/,,
014007,BRYCE HOSPITAL,AL,TUSCALOOSA,https://mh.alabama.gov/bryce-hospital/,,
014012,MARY S HARPER GERIATRIC PSYCHIATRY CENTER,AL,TUSCALOOSA,https://mh.alabama.gov/mary-starke-harper-geriatric-psychiatry-center/,,
014013,LAUREL OAKS BEHAVIORAL HEALTH CENTER,AL,DOTHAN,https://laureloaksbhc.com/,https://laureloaksbhc.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/522090040-laurel-oaks-standard_charges.csv
014014,BAYPOINTE BEHAVIORAL HEALTH,AL,MOBILE,https://altapointe.org/,https://altapointe.org/cms-price-transparency/,https://altapointe.org/wordpress/download/237/cms-price-baypointe/9973/630700401_baypointehospital_standardcharges
014015,BEACON CHILDREN'S HOSPITAL,AL,LUVERNE,https://www.perimeterhealthcare.com/,https://www.perimeterhealthcare.com/beacon-what-to-expect,https://assets.speakcdn.com/assets/2789/standard_charges_beacon.xlsx
014016,"SANCTUARY AT THE WOODLANDS, THE",AL,CULLMAN,https://thesanctuaryatthewoodlands.com/,,
014017,EASTPOINTE HOSPITAL,AL,DAPHNE,https://altapointe.org/,https://altapointe.org/cms-price-transparency/,https://altapointe.org/wordpress/download/236/cms-price-eastpointe/9970/630700401_eastpointehospital_standardcharges
014018,UNITY PSYCHIATRIC CARE - HUNTSVILLE,AL,HUNTSVILLE,https://www.unitypsych.com/,,
019800,UNIVERSITY OF ALABAMA HOSPITAL,AL,BIRMINGHAM,https://www.uabmedicine.org/,https://www.uabmedicine.org/price-transparency,https://cdn.hs.uab.edu/static/63-005396_uabhospital_standardcharges.zip
019801,CHILDREN'S HOSPITAL OF ALABAMA,AL,BIRMINGHAM,https://www.childrensal.org/,https://www.childrensal.org/patients-visitors/patient-billing-information/patient-billing-standard-charges,https://www.childrensal.org/sites/default/files/workfiles/Billing/630307306_ChildrensOfAlabama_StandardCharges.csv
020001,PROVIDENCE ALASKA MEDICAL CENTER,AK,ANCHORAGE,https://www.providence.org/,https://www.providence.org/obp/pricing-transparency,https://www.providence.org/external/92-0016429_Providence-Alaska-Medical-Center_StandardCharges_NC.json
020006,MAT-SU REGIONAL MEDICAL CENTER,AK,PALMER,https://www.matsuregional.com/,https://www.matsuregional.com/pricing-information,https://www.matsuregional.com/Uploads/Public/Documents/charge-masters/721563402_Mat-Su_standardcharges.csv
020008,BARTLETT REGIONAL HOSPITAL,AK,JUNEAU,https://www.bartletthospital.org/,https://www.bartletthospital.org/patients-visitors/estimate-of-charges/,https://res.cloudinary.com/dpmykpsih/raw/upload/bartlett-site-284/media/r/5e550b29181b4096849ffaed49e1a854/920118538_bartlett-regional-hospital_standardcharges.xlsx
020012,FAIRBANKS MEMORIAL HOSPITAL,AK,FAIRBANKS,https://www.foundationhealth.org/,https://www.foundationhealth.org/patients_and_visitors/bill_pay/price_transparency,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbFMHFAIRBANKSAK&type=CDMWithoutLabel
020017,ALASKA REGIONAL HOSPITAL,AK,ANCHORAGE,https://www.alaskaregional.com/,https://www.alaskaregional.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/611000033_alaska-regional-hospital_standardcharges.csv
020018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,BETHEL,https://www.ykhc.org/,https://www.ykhc.org/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbYKDRHBETHELAK&type=CDMWithoutLabel
240050,M HEALTH FAIRVIEW LAKES MEDICAL CENTER,MN,WYOMING,https://mhealthfairview.org/,https://mhealthfairview.org/billing/patient-billing-financial-services,https://mhealthfairview.org/-/media/Files/Price-Transparency-Documents-July-2022/410991680_M-Health-Fairview-Lakes-Medical-Center_Standard-Charges.xlsx
020024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,SOLDOTNA,https://www.cpgh.org/,https://www.cpgh.org/patients/patientfinancialservices/pricing/,https://www.cpgh.org/wp-content/uploads/2022/04/920077523_Central-Peninsula-General-Hospital-Inc_standard-charges.csv
210017,GARRETT REGIONAL MEDICAL CENTER,MD,OAKLAND,https://www.grmc-wvumedicine.org/,https://www.grmc-wvumedicine.org/billing-and-financial-arrangements,https://www.grmc-wvumedicine.org/wp-content/uploads/2017/11/CMS-charge-master-091919.xlsx
020026,ALASKA NATIVE MEDICAL CENTER,AK,ANCHORAGE,https://anmc.org/,https://anmc.org/pricing-transparency/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbAlaskaNative&type=CDMWithoutLabel
240052,LAKE REGION HEALTHCARE CORPORATION,MN,FERGUS FALLS,https://www.lrhc.org/,https://www.lrhc.org/patients-visitors/patients/financial-services/pricing-information/,https://res.cloudinary.com/dpmykpsih/raw/upload/lake-region-v8-site-364/media/r/e66e31e8f7d4435c8ba693f558c5d184/410730602_lake-region-healthcare-corporation_standardcharges.xlsx
103046,UF HEALTH REHAB HOSPITAL,FL,GAINESVILLE,https://rehabhospital.ufhealth.org/,https://rehabhospital.ufhealth.org/patients-and-caregivers/admissions/pricing-transparency/,https://resources.selectmedical.com/Pricing-Transparency/inpatient-rehabilitation/81-3115273_UF_Health_Rehab_Hospital_standardcharges.csv
210018,MEDSTAR MONTGOMERY MEDICAL CENTER,MD,OLNEY,https://www.medstarhealth.org/,https://www.medstarhealth.org/price-transparency-disclosures,https://www.medstarhealth.org/-/media/project/mho/medstar/billing-and-insurance/520646893_medstar-montgomery-medical-center_standard-charges.xlsx
02003F,US PUBLIC HEALTH SERVICE HOSP,AK,ANCHORAGE,https://www.usphs.gov/,,
040163,UNITY HEALTH NEWPORT,AR,NEWPORT,https://www.unity-health.org/,https://www.unity-health.org/patients-visitors/pricing/,https://www.unity-health.org/patients-visitors/pricing/
103047,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH,FL,LUTZ,https://encompasshealth.com/,https://encompasshealth.com/locations/northtamparehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/81-5205937_encompass-health-rehabilitation-hospital-of-north-tampa_standardcharges.csv
240053,PARK NICOLLET METHODIST HOSPITAL,MN,SAINT LOUIS PARK,https://www.healthpartners.com/,https://www.healthpartners.com/care/hospitals/methodist/patient-guest/patient-information/financial-support/,https://www.healthpartners.com/content/dam/brand-identity/pdfs/care/methodist-hospital-standard-charges.xlsx
02009F,US NAVAL HOSP,AK,ANCHORAGE,,,
210019,"TIDALHEALTH PENINSULA REGIONAL, INC",MD,SALISBURY,https://www.tidalhealth.org/,https://www.tidalhealth.org/medical-care/financial-admin-services/billing/hospital-based-price-billing-unit-information,https://www.tidalhealth.org/sites/default/files/2021-07/EIN_PRMC_2021_02_23.xlsx
103048,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSAC,FL,PENSACOLA,https://encompasshealth.com/,https://encompasshealth.com/locations/pensacolarehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/82-2383902_encompass-health-rehabilitation-hospital-of-pensacola_standardcharges.csv
04020E,ARKANSAS CHILDRENS COLONY HOSP,AR,CONWAY,https://www.archildrens.org/,,
02010F,US NAVY STATION HOSP,AK,KODIAK,,,
240056,RIDGEVIEW MEDICAL CENTER,MN,WACONIA,https://www.ridgeviewmedical.org/,,
103049,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,FL,SAINT AUGUSTINE,https://encompasshealth.com/,https://encompasshealth.com/locations/staugustinerehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/85-1559447_encompass-health-rehabilitation-hospital-of-st-augustine_standardcharges.csv
21001F,US ARMY HOSP,MD,ABERDEEN,,,
02011F,US AIR FORCE DISPENSARY,AK,KENAI,,,
04022E,SMITH HOSP,AR,BRADFORD,,,
103050,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,FL,LAKELAND,https://encompasshealth.com/,https://encompasshealth.com/locations/lakelandrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/85-1599538_encompass-health-rehabilitation-hospital-of-lakeland_standardcharges.csv
02012F,US AIR FORCE HOSP,AK,FAIRBANKS,,,
210022,SUBURBAN HOSPITAL,MD,BETHESDA,https://www.hopkinsmedicine.org/,https://www.hopkinsmedicine.org/patient_care/patients-visitors/billing-insurance/pay-bill/charges-fees.html,https://jhm-web-assets.s3.amazonaws.com/hopkinsmedicine/prod/charge-fees/520610545_SuburbanHospital_standardcharges.csv
103300,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,FL,SAINT PETERSBURG,https://www.hopkinsallchildrens.org/,https://www.hopkinsallchildrens.org/Patients-Families/Patient-Financial-Information/How-Much-Care-Costs,https://www.hopkinsallchildrens.org/getmedia/c96cf29b-507d-4177-aa49-09c61948b85b/StandardCharges;.aspx
041300,MERCY HOSPITAL PARIS,AR,PARIS,https://www.mercy.net/,https://www.mercy.net/forms/items-and-services-files/,https://www.mercy.net/content/dam/mercy/en/web-assets/charge-files/710655753_mercyhospitalparis_standardcharges.json
062011,CRAIG HOSPITAL,CO,ENGLEWOOD,https://craighospital.org/,https://craighospital.org/cms-price-transparency,https://craighospital.org/uploads/Price-Transparency/price_transparency_info_cms_01_01_2020.xlsx
210023,"LUMINIS HEALTH ANNE ARUNDEL MEDICAL CENTER, INC",MD,ANNAPOLIS,https://www.luminishealth.org/en,https://www.luminishealth.org/en/price-transparency,https://www.luminishealth.org/sites/default/files/2022-07/lhdcmc_standardcharges_RBancillary.csv
02015E,HARBORVIEW MEM HOSP,AK,VALDEZ,https://www.uwmedicine.org/,https://www.uwmedicine.org/patient-resources/billing-and-insurance,https://stevie.cms.uwmedicine.org/patient-resources/billing-and-insurance/faq/patient-resources-billing-insurance-estimate-your-costs
103301,NICKLAUS CHILDREN'S HOSPITAL,FL,MIAMI,https://www.nicklauschildrens.org/home,https://www.nicklauschildrens.org/patient-resources/patient-financial-services/pricing-and-estimates,https://www.nicklauschildrens.org/NCH/media/docs/pdf/Finance/590638499_Nicklaus_Childrens_standardcharges.csv
210024,MEDSTAR UNION MEMORIAL HOSPITAL,MD,BALTIMORE,https://www.medstarhealth.org/,https://www.medstarhealth.org/price-transparency-disclosures,https://www.medstarhealth.org/-/media/project/mho/medstar/billing-and-insurance/520591685_medstar-union-memorial-hospital_standard-charges.xlsx
062012,PAM SPECIALTY HOSPITAL OF DENVER,CO,DENVER,https://pamhealth.com/,https://pamhealth.com/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-of-Denver,https://search.hospitalpriceindex.com/allServices/Specialty%20Hospital%20of%20Denver/8314/all
